,userId,projectName,totalHoursWorked,techUsed,performance,Domain
1065,6612384ec478ba97b06a6e71,DataDriven,106,SQL,average,Full Stack
1066,6612384ec478ba97b06a6e72,DataDynamo,117,ADF,good,Data
1067,6612384ec478ba97b06a6e72,AnalyticsPulse,81,Tableau,good,Full Stack
1068,6612384ec478ba97b06a6e73,FullDataNexus,113,Snowflake,excellent,Data
1069,6612384ec478ba97b06a6e73,FlowFlex,53,ADF,good,Full Stack
1070,6612384ec478ba97b06a6e74,FullDataInsight,88,Snowflake,excellent,Full Stack
1071,6612384ec478ba97b06a6e74,StackSculptor,53,Python,good,Data
1072,6612384ec478ba97b06a6e75,CodeCraftsmanX,58,Snowflake,average,Full Stack
1073,6612384ec478ba97b06a6e75,PipelinePro,117,React,average,Full Stack
1074,6612384ec478ba97b06a6e76,TrendTerra,84,React,excellent,Data
1075,6612384ec478ba97b06a6e76,AnalyzeWise,59,Angular,average,Full Stack
1076,6612384ec478ba97b06a6e77,DataFlowX,147,Javascript,good,Data
1077,6612384ec478ba97b06a6e77,TrendTrack,126,Python,excellent,Full Stack
1078,6612384ec478ba97b06a6e78,DataCraftsman,80,ADF,excellent,Data
1079,6612384ec478ba97b06a6e78,DataPulse,71,Alteryx,average,Full Stack
1080,6612384fc478ba97b06a6e79,DataDriven,78,Python,good,Data
1081,6612384fc478ba97b06a6e79,StackForge,122,Snowflake,average,Full Stack
1082,6612384fc478ba97b06a6e7a,InsightBuilder,56,ADF,good,Data
1083,6612384fc478ba97b06a6e7a,DataDriven,83,Python,good,Full Stack
1084,6612384fc478ba97b06a6e7b,FullDataInsight,132,Alteryx,average,Data
1085,6612384fc478ba97b06a6e7b,StreamSmith,143,Tableau,excellent,Data
1086,6612384fc478ba97b06a6e7c,AnalyzeWise,121,Python,excellent,Full Stack
1087,6612384fc478ba97b06a6e7c,ByteBridge,132,Power BI,excellent,Data
1088,6612384fc478ba97b06a6e7d,DataCraftsmanX,141,AWS Lambda,good,Data
1089,6612384fc478ba97b06a6e7d,AnalyzeWise,143,Python,good,Full Stack
1090,6612384fc478ba97b06a6e7e,DevDynamo,138,ADF,average,Data
1091,6612384fc478ba97b06a6e7e,StackSavvy,73,ADF,excellent,Full Stack
1092,6612384fc478ba97b06a6e7f,DataForgeX,74,SQL,excellent,Data
1093,6612384fc478ba97b06a6e7f,InsightSavvy,89,AWS Lambda,excellent,Data
1094,6612384fc478ba97b06a6e80,DataByteForge,69,Tableau,average,Data
1095,6612384fc478ba97b06a6e80,CodeCraftsmanInsight,100,Snowflake,excellent,Data
1096,6612384fc478ba97b06a6e81,InsightStream,83,Angular,good,Data
1097,6612384fc478ba97b06a6e81,PipelinePioneer,101,Tableau,average,Data
1098,6612384fc478ba97b06a6e82,ByteBridge,72,Alteryx,excellent,Data
1099,6612384fc478ba97b06a6e82,InsightStreamX,107,Tableau,average,Data
1100,6612384fc478ba97b06a6e83,AnalyzeAll,53,Tableau,excellent,Full Stack
1101,6612384fc478ba97b06a6e83,WebWizardry,56,SQL,average,Data
1102,6612384fc478ba97b06a6e84,StackStream,62,SQL,average,Data
1103,6612384fc478ba97b06a6e84,FullStackInsight,114,Tableau,average,Data
1104,6612384fc478ba97b06a6e85,StackForge,66,Power BI,good,Full Stack
1105,6612384fc478ba97b06a6e85,PipelinePro,119,Python,excellent,Data
1106,6612384fc478ba97b06a6e86,CodeCraftsmanX,64,Angular,average,Full Stack
1107,6612384fc478ba97b06a6e86,FullTechTrek,86,ADF,good,Full Stack
1108,6612384fc478ba97b06a6e87,StackSavvy,104,Snowflake,average,Full Stack
1109,6612384fc478ba97b06a6e87,CodeCraftsman,102,SQL,excellent,Full Stack
1110,66123850c478ba97b06a6e88,PipelinePro,86,Angular,average,Full Stack
1111,66123850c478ba97b06a6e88,DataWarp,63,SQL,average,Data
1112,66123850c478ba97b06a6e89,DataCraftsmanInsight,108,Python,average,Full Stack
1113,66123850c478ba97b06a6e89,FullAnalytica,150,Alteryx,average,Data
1114,66123850c478ba97b06a6e8a,StackStream,74,Python,excellent,Full Stack
1115,66123850c478ba97b06a6e8a,InsightSavvy,97,Javascript,good,Data
1116,66123850c478ba97b06a6e8b,CodeCraftsmanInsight,117,Alteryx,good,Full Stack
1117,66123850c478ba97b06a6e8b,CodeCraftsmanData,148,React,good,Full Stack
1118,66123850c478ba97b06a6e8c,AnalyzeAll,126,Tableau,excellent,Data
1119,66123850c478ba97b06a6e8c,InsightSavvy,138,Angular,average,Full Stack
1120,66123850c478ba97b06a6e8d,DataSavvyStack,116,Angular,good,Full Stack
1121,66123850c478ba97b06a6e8d,DataSavvyStack,101,Power BI,excellent,Full Stack
1122,66123850c478ba97b06a6e8e,DataDynamo,138,SQL,good,Full Stack
1123,66123850c478ba97b06a6e8e,InsightForge,52,ADF,average,Full Stack
1124,66123850c478ba97b06a6e8f,DataTrekker,142,SQL,excellent,Full Stack
1125,66123850c478ba97b06a6e8f,AnalyticsPulse,126,AWS Lambda,good,Data
1126,66123850c478ba97b06a6e90,ETLArchitect,92,Tableau,average,Data
1127,66123850c478ba97b06a6e90,StackCraftsmanData,139,React,good,Full Stack
1128,66123850c478ba97b06a6e91,DataDevForge,101,Python,average,Data
1129,66123850c478ba97b06a6e91,DataWarp,91,Alteryx,good,Full Stack
1130,66123850c478ba97b06a6e92,FullInsightForge,142,Python,good,Full Stack
1131,66123850c478ba97b06a6e92,TrendTrek,93,Angular,average,Full Stack
1132,66123850c478ba97b06a6e93,InsightForgeX,93,Javascript,good,Data
1133,66123850c478ba97b06a6e93,DataByteForge,94,AWS Lambda,average,Data
1134,66123850c478ba97b06a6e94,FullDataForge,109,Angular,excellent,Full Stack
1135,66123850c478ba97b06a6e94,DataDriven,121,Alteryx,excellent,Data
1136,66123850c478ba97b06a6e95,DataDevForge,144,Python,excellent,Full Stack
1137,66123850c478ba97b06a6e95,AnalyzeStack,105,AWS Lambda,good,Data
1138,66123850c478ba97b06a6e96,StreamStack,124,Python,good,Full Stack
1139,66123850c478ba97b06a6e96,DataCraftsmanX,63,ADF,good,Full Stack
1140,66123850c478ba97b06a6e97,FullDataInsight,118,Python,average,Data
1141,66123850c478ba97b06a6e97,FullDataInsight,107,ADF,good,Data
1142,66123850c478ba97b06a6e98,InsightStreamX,53,Javascript,good,Data
1143,66123850c478ba97b06a6e98,FullStackInsight,79,SQL,average,Full Stack
1144,66123850c478ba97b06a6e99,StackStream,67,Python,excellent,Full Stack
1145,66123850c478ba97b06a6e99,DataCraftsmanX,68,Tableau,average,Data
1146,66123850c478ba97b06a6e9a,DevDynamo,143,Tableau,good,Data
1147,66123850c478ba97b06a6e9a,WebWarp,80,Python,excellent,Data
1148,66123851c478ba97b06a6e9b,DataHorizon,63,React,good,Full Stack
1149,66123851c478ba97b06a6e9b,FullStreamSculpt,70,Alteryx,excellent,Full Stack
1150,66123851c478ba97b06a6e9c,FullInsightForge,68,Angular,good,Data
1151,66123851c478ba97b06a6e9c,AnalyticaPro,72,SQL,average,Full Stack
1152,66123851c478ba97b06a6e9d,StackForge,68,Angular,average,Full Stack
1153,66123851c478ba97b06a6e9d,StackScope,122,Power BI,average,Full Stack
1154,66123851c478ba97b06a6e9e,AnalytixPro,137,AWS Lambda,good,Full Stack
1155,66123851c478ba97b06a6e9e,StackSpotter,56,Alteryx,excellent,Full Stack
1156,66123851c478ba97b06a6e9f,ETLGenius,66,Power BI,good,Full Stack
1157,66123851c478ba97b06a6e9f,CodeCraftsman,94,ADF,good,Data
1158,66123851c478ba97b06a6ea0,InsightStream,110,Snowflake,excellent,Data
1159,66123851c478ba97b06a6ea0,StackSavvy,133,ADF,good,Data
1160,66123851c478ba97b06a6ea1,DataCraftsman,124,React,excellent,Data
1161,66123851c478ba97b06a6ea1,DataTrekker,117,Alteryx,good,Full Stack
1162,66123851c478ba97b06a6ea2,StreamSmith,107,AWS Lambda,good,Data
1163,66123851c478ba97b06a6ea2,StackStream,60,Snowflake,excellent,Full Stack
1164,66123851c478ba97b06a6ea3,DataTrekker,68,Python,good,Data
1165,66123851c478ba97b06a6ea3,StackSavvyInsight,74,AWS Lambda,average,Data
1166,66123851c478ba97b06a6ea4,StackStream,56,Angular,excellent,Data
1167,66123851c478ba97b06a6ea4,StackForge,104,ADF,excellent,Full Stack
1168,66123851c478ba97b06a6ea5,FlowForge,144,ADF,excellent,Data
1169,66123851c478ba97b06a6ea5,TechTrek,142,SQL,excellent,Full Stack
1170,66123851c478ba97b06a6ea6,AnalyzeStack,135,ADF,excellent,Full Stack
1171,66123851c478ba97b06a6ea6,AppArchitect,82,Alteryx,good,Full Stack
1172,66123851c478ba97b06a6ea7,FullStackInsight,135,Snowflake,good,Full Stack
1173,66123851c478ba97b06a6ea7,DataHorizon,84,AWS Lambda,good,Full Stack
1174,66123852c478ba97b06a6ea8,StackScope,65,Alteryx,good,Full Stack
1175,66123852c478ba97b06a6ea8,DataCraftsmanX,123,Snowflake,excellent,Full Stack
1176,66123852c478ba97b06a6ea9,FullStackInsight,86,Alteryx,excellent,Full Stack
1177,66123852c478ba97b06a6ea9,StackStream,126,Alteryx,average,Full Stack
1178,66123852c478ba97b06a6eaa,StreamSculpt,99,Tableau,average,Data
1179,66123852c478ba97b06a6eaa,StreamSavvy,60,Alteryx,excellent,Data
1180,66123852c478ba97b06a6eab,FullDataForge,120,React,average,Full Stack
1181,66123852c478ba97b06a6eab,InsightSavvy,127,Power BI,excellent,Full Stack
1182,66123852c478ba97b06a6eac,DataSculptor,139,Power BI,good,Full Stack
1183,66123852c478ba97b06a6eac,InsightStream,141,React,excellent,Data
1184,66123852c478ba97b06a6ead,PixelForge,78,Tableau,average,Data
1185,66123852c478ba97b06a6ead,DataVista,61,SQL,excellent,Full Stack
1186,66123852c478ba97b06a6eae,ByteBlast,95,Power BI,good,Data
1187,66123852c478ba97b06a6eae,StreamBuilder,114,Power BI,excellent,Data
1188,66123852c478ba97b06a6eaf,DataForge,87,AWS Lambda,excellent,Full Stack
1189,66123852c478ba97b06a6eaf,AnalyzeStream,132,React,average,Data
1190,66123852c478ba97b06a6eb0,ETLGenius,142,Snowflake,good,Data
1191,66123852c478ba97b06a6eb0,DevDynamo,124,SQL,average,Data
1192,66123852c478ba97b06a6eb1,ETLGenius,150,React,average,Data
1193,66123852c478ba97b06a6eb1,StackSculptor,122,Snowflake,average,Data
1194,66123852c478ba97b06a6eb2,InsightStack,63,SQL,excellent,Data
1195,66123852c478ba97b06a6eb2,DataSculptor,149,React,excellent,Data
1196,66123852c478ba97b06a6eb3,ByteBridgeData,122,Angular,average,Full Stack
1197,66123852c478ba97b06a6eb3,DataTrekker,115,Javascript,average,Full Stack
1198,66123852c478ba97b06a6eb4,CodeCraftsmanX,117,ADF,good,Full Stack
1199,66123852c478ba97b06a6eb4,InsightStream,72,SQL,average,Full Stack
1200,66123853c478ba97b06a6eb5,Insightify,123,Javascript,excellent,Data
1201,66123853c478ba97b06a6eb5,DevForge,127,AWS Lambda,good,Full Stack
1202,66123853c478ba97b06a6eb6,DataPulse,84,Alteryx,good,Data
1203,66123853c478ba97b06a6eb6,StreamBuilder,100,Python,excellent,Data
1204,66123853c478ba97b06a6eb7,StackStream,105,React,good,Full Stack
1205,66123853c478ba97b06a6eb7,DataNexus,124,Tableau,average,Data
1206,66123853c478ba97b06a6eb8,AnalyzeByte,101,Snowflake,average,Data
1207,66123853c478ba97b06a6eb8,DataVista,133,Angular,excellent,Full Stack
1208,66123853c478ba97b06a6eb9,TrendSpotter,105,Tableau,excellent,Full Stack
1209,66123853c478ba97b06a6eb9,DataForgeX,132,Javascript,average,Data
1210,66123853c478ba97b06a6eba,CodeCraftsmanInsight,84,Tableau,good,Full Stack
1211,66123853c478ba97b06a6eba,ByteBridgeData,144,Power BI,excellent,Full Stack
1212,66123853c478ba97b06a6ebb,StreamSculpt,145,React,excellent,Data
1213,66123853c478ba97b06a6ebb,AppArchitect,98,Javascript,good,Data
1214,66123853c478ba97b06a6ebc,FullAnalytica,98,Javascript,excellent,Data
1215,66123853c478ba97b06a6ebc,TechTrek,144,Alteryx,average,Data
1216,66123853c478ba97b06a6ebd,DataForgeX,126,Snowflake,average,Full Stack
1217,66123853c478ba97b06a6ebd,StreamSavvy,128,Power BI,excellent,Full Stack
1218,66123853c478ba97b06a6ebe,DataCraftsmanInsight,56,Angular,excellent,Data
1219,66123853c478ba97b06a6ebe,DataTrekker,135,AWS Lambda,average,Data
1220,66123853c478ba97b06a6ebf,DataCraftsmanX,54,Python,good,Data
1221,66123853c478ba97b06a6ebf,PipelinePro,65,SQL,excellent,Full Stack
1222,66123853c478ba97b06a6ec0,DataNexus,86,Javascript,excellent,Data
1223,66123853c478ba97b06a6ec0,StackForge,138,Snowflake,average,Data
1224,66123853c478ba97b06a6ec1,CodeCrafter,82,Python,excellent,Full Stack
1225,66123853c478ba97b06a6ec1,ByteBlast,88,ADF,good,Full Stack
1226,66123853c478ba97b06a6ec2,FullStreamSculpt,136,Alteryx,average,Full Stack
1227,66123853c478ba97b06a6ec2,PixelPioneer,148,Snowflake,average,Data
1228,66123853c478ba97b06a6ec3,AnalyzeStack,97,React,excellent,Full Stack
1229,66123853c478ba97b06a6ec3,StackScope,81,AWS Lambda,excellent,Data
1230,66123853c478ba97b06a6ec4,InsightBuilder,91,Tableau,good,Data
1231,66123853c478ba97b06a6ec4,FullStackInsight,86,Tableau,good,Full Stack
1232,66123853c478ba97b06a6ec5,InsightSavvy,85,SQL,good,Full Stack
1233,66123853c478ba97b06a6ec5,FullInsightForge,128,Alteryx,good,Full Stack
1234,66123853c478ba97b06a6ec6,StackStream,117,Tableau,average,Full Stack
1235,66123853c478ba97b06a6ec6,InsightForgeX,117,Alteryx,good,Data
1236,66123853c478ba97b06a6ec7,ByteBridge,96,Tableau,average,Data
1237,66123853c478ba97b06a6ec7,DataHorizon,140,Angular,excellent,Full Stack
1238,66123853c478ba97b06a6ec8,FullInsightForge,117,Power BI,excellent,Full Stack
1239,66123853c478ba97b06a6ec8,DataForge,59,Javascript,good,Full Stack
1240,66123853c478ba97b06a6ec9,DataSculptor,61,Python,excellent,Data
1241,66123853c478ba97b06a6ec9,DataVista,136,Angular,excellent,Full Stack
1242,66123854c478ba97b06a6eca,FullStreamSculpt,148,React,average,Data
1243,66123854c478ba97b06a6eca,CodeCrafter,134,Python,excellent,Data
1244,66123854c478ba97b06a6ecb,PipelinePioneer,94,Alteryx,excellent,Data
1245,66123854c478ba97b06a6ecb,TechTerra,135,Snowflake,good,Full Stack
1246,66123854c478ba97b06a6ecc,AnalyzeRight,144,Python,average,Data
1247,66123854c478ba97b06a6ecc,CodeCraftsmanX,143,Tableau,excellent,Full Stack
1248,66123854c478ba97b06a6ecd,WebWizardry,128,Javascript,average,Data
1249,66123854c478ba97b06a6ecd,ETLArchitect,109,Power BI,excellent,Data
1250,66123854c478ba97b06a6ece,AppAlchemy,71,Power BI,excellent,Data
1251,66123854c478ba97b06a6ece,StackSpotter,103,ADF,average,Data
1252,66123854c478ba97b06a6ecf,DataTrekker,70,AWS Lambda,excellent,Full Stack
1253,66123854c478ba97b06a6ecf,AppAlchemy,111,Angular,average,Full Stack
1254,66123854c478ba97b06a6ed0,FullDataInsight,130,Power BI,good,Data
1255,66123854c478ba97b06a6ed0,StackSavvyInsight,103,Javascript,average,Full Stack
1256,66123854c478ba97b06a6ed1,CodeCraftsman,101,Power BI,excellent,Data
1257,66123854c478ba97b06a6ed1,DataPulse,50,React,good,Data
1258,66123854c478ba97b06a6ed2,PixelForge,128,React,excellent,Data
1259,66123854c478ba97b06a6ed2,ETLGenius,129,SQL,excellent,Full Stack
1260,66123854c478ba97b06a6ed3,StreamSavvy,52,AWS Lambda,excellent,Full Stack
1261,66123854c478ba97b06a6ed3,DevForge,67,ADF,good,Data
1262,66123854c478ba97b06a6ed4,InsightGenius,141,SQL,average,Full Stack
1263,66123854c478ba97b06a6ed4,DataWave,66,Power BI,excellent,Full Stack
1264,66123854c478ba97b06a6ed5,StreamSculpt,92,AWS Lambda,good,Full Stack
1265,66123854c478ba97b06a6ed5,FullAnalytica,90,AWS Lambda,good,Data
1266,66123854c478ba97b06a6ed6,DataCraftsmanInsight,111,Alteryx,excellent,Data
1267,66123854c478ba97b06a6ed6,DataMason,75,Alteryx,average,Data
1268,66123854c478ba97b06a6ed7,AnalyzeRight,102,Tableau,good,Full Stack
1269,66123854c478ba97b06a6ed7,DataTrekker,113,SQL,average,Full Stack
1270,66123854c478ba97b06a6ed8,DataVista,71,Python,excellent,Full Stack
1271,66123854c478ba97b06a6ed8,DataWave,64,Python,average,Full Stack
1272,66123854c478ba97b06a6ed9,WebWarp,118,Alteryx,average,Data
1273,66123854c478ba97b06a6ed9,DataForge,55,ADF,excellent,Data
1274,66123854c478ba97b06a6eda,AnalyticaPro,102,React,average,Full Stack
1275,66123854c478ba97b06a6eda,DataSculptor,60,ADF,good,Data
1276,66123854c478ba97b06a6edb,PixelPioneer,147,ADF,excellent,Data
1277,66123854c478ba97b06a6edb,CodeCraftsmanX,125,Python,excellent,Full Stack
1278,66123854c478ba97b06a6edc,DataStack,118,SQL,average,Data
1279,66123854c478ba97b06a6edc,WebWeave,78,Python,excellent,Full Stack
1280,66123854c478ba97b06a6edd,ByteBlast,113,Javascript,average,Full Stack
1281,66123854c478ba97b06a6edd,StreamSavvy,107,SQL,average,Data
1282,66123855c478ba97b06a6ede,StackStream,70,Python,excellent,Data
1283,66123855c478ba97b06a6ede,ByteBlast,96,ADF,good,Data
1284,66123855c478ba97b06a6edf,AnalyzeWise,107,AWS Lambda,excellent,Full Stack
1285,66123855c478ba97b06a6edf,TechTrek,104,Python,excellent,Data
1286,66123855c478ba97b06a6ee0,StackScope,86,React,good,Full Stack
1287,66123855c478ba97b06a6ee0,InsightStream,52,Python,good,Data
1288,66123855c478ba97b06a6ee1,FullTrendTrack,125,Angular,excellent,Data
1289,66123855c478ba97b06a6ee1,StackSavvyInsight,113,ADF,excellent,Data
1290,66123855c478ba97b06a6ee2,DataNexus,85,React,average,Full Stack
1291,66123855c478ba97b06a6ee2,CodeCraftsman,128,Python,good,Data
1292,66123855c478ba97b06a6ee3,StackSavvy,96,Tableau,average,Data
1293,66123855c478ba97b06a6ee3,FlowFlex,76,Power BI,good,Data
1294,66123855c478ba97b06a6ee4,FullDataNexus,73,Power BI,excellent,Full Stack
1295,66123855c478ba97b06a6ee4,StreamSculpt,120,SQL,average,Data
1296,66123855c478ba97b06a6ee5,FullDataInsight,72,Power BI,good,Data
1297,66123855c478ba97b06a6ee5,CodeCraftsmanX,82,AWS Lambda,good,Data
1298,66123855c478ba97b06a6ee6,WebWeave,126,Alteryx,good,Data
1299,66123855c478ba97b06a6ee6,PipelinePro,53,Snowflake,average,Data
1300,66123855c478ba97b06a6ee7,DataWave,91,React,good,Data
1301,66123855c478ba97b06a6ee7,FullDataForge,94,AWS Lambda,average,Full Stack
1302,66123855c478ba97b06a6ee8,DataPulse,77,Angular,good,Full Stack
1303,66123855c478ba97b06a6ee8,StackSpotter,89,ADF,good,Full Stack
1304,66123855c478ba97b06a6ee9,TechTerra,87,SQL,average,Full Stack
1305,66123855c478ba97b06a6ee9,PipelinePioneer,134,AWS Lambda,excellent,Data
1306,66123855c478ba97b06a6eea,DataForge,109,Python,good,Full Stack
1307,66123855c478ba97b06a6eea,InsightSavvy,53,ADF,average,Full Stack
1308,66123855c478ba97b06a6eeb,ETLArchitect,68,React,good,Full Stack
1309,66123855c478ba97b06a6eeb,CodeCraftsmanX,139,SQL,excellent,Full Stack
1310,66123855c478ba97b06a6eec,DataFlowX,121,Tableau,excellent,Full Stack
1311,66123855c478ba97b06a6eec,CodeCraftsmanX,140,AWS Lambda,good,Full Stack
1312,66123855c478ba97b06a6eed,DataSculptor,128,Angular,good,Data
1313,66123855c478ba97b06a6eed,PixelPulse,105,ADF,average,Full Stack
1314,66123856c478ba97b06a6eee,FullInsightForge,122,ADF,good,Full Stack
1315,66123856c478ba97b06a6eee,DataForge,54,Python,excellent,Data
1316,66123856c478ba97b06a6eef,AnalytixPro,104,Angular,good,Data
1317,66123856c478ba97b06a6eef,DataCraftsmanInsight,112,Power BI,average,Data
1318,66123856c478ba97b06a6ef0,TrendTrek,79,ADF,average,Data
1319,66123856c478ba97b06a6ef0,StackScope,120,ADF,excellent,Full Stack
1320,66123856c478ba97b06a6ef1,AnalyzeWise,77,Power BI,good,Full Stack
1321,66123856c478ba97b06a6ef1,ETLArchitect,109,SQL,excellent,Full Stack
1322,66123856c478ba97b06a6ef2,StackSculptor,67,Tableau,average,Data
1323,66123856c478ba97b06a6ef2,TechTerra,71,ADF,good,Data
1324,66123856c478ba97b06a6ef3,DataNexus,74,ADF,average,Full Stack
1325,66123856c478ba97b06a6ef3,ByteBlast,122,SQL,average,Full Stack
1326,66123856c478ba97b06a6ef4,DataForgeX,111,ADF,excellent,Data
1327,66123856c478ba97b06a6ef4,DataNexus,104,Angular,excellent,Full Stack
1328,66123856c478ba97b06a6ef5,AnalyzeByte,136,Alteryx,average,Data
1329,66123856c478ba97b06a6ef5,AnalyticaPro,87,Alteryx,average,Data
1330,66123856c478ba97b06a6ef6,ByteBridgeData,104,Tableau,excellent,Data
1331,66123856c478ba97b06a6ef6,TrendSpotter,137,ADF,average,Full Stack
1332,66123856c478ba97b06a6ef7,FullAnalytica,113,SQL,average,Full Stack
1333,66123856c478ba97b06a6ef7,AnalyticaPro,131,Python,average,Data
1334,66123856c478ba97b06a6ef8,ByteBlast,72,Tableau,excellent,Full Stack
1335,66123856c478ba97b06a6ef8,DataForge,57,Tableau,average,Full Stack
1336,66123856c478ba97b06a6ef9,AppAlchemy,131,SQL,average,Data
1337,66123856c478ba97b06a6ef9,AppArchitect,113,AWS Lambda,good,Data
1338,66123856c478ba97b06a6efa,WebWeave,144,Angular,average,Data
1339,66123856c478ba97b06a6efa,PixelPioneer,145,Angular,excellent,Data
1340,66123856c478ba97b06a6efb,DataWarp,77,Angular,average,Data
1341,66123856c478ba97b06a6efb,DataDynamo,60,ADF,excellent,Data
1342,66123856c478ba97b06a6efc,FullDataInsight,96,Alteryx,average,Data
1343,66123856c478ba97b06a6efc,StreamSmith,80,Angular,excellent,Data
1344,66123856c478ba97b06a6efd,DataCraftsmanInsight,129,React,good,Full Stack
1345,66123856c478ba97b06a6efd,StackSpotter,105,AWS Lambda,excellent,Data
1346,66123856c478ba97b06a6efe,AnalyzeWise,131,Python,good,Data
1347,66123856c478ba97b06a6efe,AppAlchemy,80,AWS Lambda,excellent,Data
1348,66123857c478ba97b06a6eff,CodeCraftsmanInsight,74,Python,average,Data
1349,66123857c478ba97b06a6eff,InsightBuilder,114,Angular,excellent,Data
1350,66123857c478ba97b06a6f00,AnalytixPro,85,AWS Lambda,average,Data
1351,66123857c478ba97b06a6f00,TechTrek,111,Power BI,average,Full Stack
1352,66123857c478ba97b06a6f01,TechTerra,146,Power BI,average,Data
1353,66123857c478ba97b06a6f01,DataWave,131,Javascript,average,Data
1354,66123857c478ba97b06a6f02,PixelForge,90,Tableau,good,Data
1355,66123857c478ba97b06a6f02,AnalytixPro,94,AWS Lambda,good,Full Stack
1356,66123857c478ba97b06a6f03,StackStream,82,Tableau,good,Full Stack
1357,66123857c478ba97b06a6f03,AnalyzeAll,118,Python,good,Full Stack
1358,66123857c478ba97b06a6f04,StackScope,144,Snowflake,good,Data
1359,66123857c478ba97b06a6f04,WebWeave,120,Tableau,good,Data
1360,66123857c478ba97b06a6f05,FullDataForge,60,AWS Lambda,good,Data
1361,66123857c478ba97b06a6f05,AppArchitect,142,Snowflake,good,Data
1362,66123857c478ba97b06a6f06,FullDataInsight,142,Snowflake,good,Full Stack
1363,66123857c478ba97b06a6f06,AppArchitect,51,Tableau,average,Data
1364,66123857c478ba97b06a6f07,InsightGenius,123,Python,good,Full Stack
1365,66123857c478ba97b06a6f07,DataForge,104,AWS Lambda,average,Full Stack
1366,66123857c478ba97b06a6f08,DataForgeX,63,Tableau,good,Full Stack
1367,66123857c478ba97b06a6f08,StreamSmith,100,ADF,average,Data
1368,66123857c478ba97b06a6f09,DataCraftsmanX,53,React,good,Full Stack
1369,66123857c478ba97b06a6f09,CodeCompass,76,SQL,good,Data
1370,66123857c478ba97b06a6f0a,DataWarp,94,ADF,excellent,Full Stack
1371,66123857c478ba97b06a6f0a,StackCraftsmanData,114,Alteryx,average,Data
1372,66123857c478ba97b06a6f0b,DataWave,63,React,average,Full Stack
1373,66123857c478ba97b06a6f0b,AnalyticaPro,103,Tableau,average,Full Stack
1374,66123857c478ba97b06a6f0c,DataCraftsmanX,118,AWS Lambda,good,Full Stack
1375,66123857c478ba97b06a6f0c,AnalyzeByte,73,ADF,good,Full Stack
1376,66123857c478ba97b06a6f0d,AnalytixPro,100,SQL,good,Full Stack
1377,66123857c478ba97b06a6f0d,DataStacker,80,React,excellent,Full Stack
1378,66123857c478ba97b06a6f0e,StackForge,86,Python,good,Data
1379,66123857c478ba97b06a6f0e,DataStacker,137,Alteryx,excellent,Full Stack
1380,66123857c478ba97b06a6f0f,PixelPulse,143,React,excellent,Data
1381,66123857c478ba97b06a6f0f,DataTrekker,116,Javascript,good,Data
1382,66123857c478ba97b06a6f10,DataScope,65,AWS Lambda,average,Full Stack
1383,66123857c478ba97b06a6f10,FullDataInsight,135,Python,average,Full Stack
1384,66123857c478ba97b06a6f11,CodeCraftsmanData,98,Tableau,good,Data
1385,66123857c478ba97b06a6f11,FullInsightForge,86,Snowflake,average,Data
1386,66123857c478ba97b06a6f12,InsightForge,84,Angular,average,Full Stack
1387,66123857c478ba97b06a6f12,FullInsightForge,107,AWS Lambda,excellent,Full Stack
1388,66123857c478ba97b06a6f13,StackSavvyInsight,126,React,average,Full Stack
1389,66123857c478ba97b06a6f13,ByteBlast,111,React,average,Full Stack
1390,66123858c478ba97b06a6f14,PixelPioneer,80,Power BI,good,Data
1391,66123858c478ba97b06a6f14,DataPulse,55,Angular,good,Full Stack
1392,66123858c478ba97b06a6f15,ETLGenius,85,Snowflake,good,Data
1393,66123858c478ba97b06a6f15,DataPulse,68,ADF,good,Full Stack
1394,66123858c478ba97b06a6f16,DataDevForge,116,Snowflake,average,Data
1395,66123858c478ba97b06a6f16,ETLArchitect,142,ADF,good,Full Stack
1396,66123858c478ba97b06a6f17,PipelinePro,149,Javascript,average,Full Stack
1397,66123858c478ba97b06a6f17,TechTerra,114,Javascript,average,Full Stack
1398,66123858c478ba97b06a6f18,DataCraftsman,120,AWS Lambda,average,Data
1399,66123858c478ba97b06a6f18,DataPulse,76,Python,average,Data
1400,66123858c478ba97b06a6f19,WebWizardry,82,Angular,excellent,Data
1401,66123858c478ba97b06a6f19,AppArchitect,132,Javascript,excellent,Data
1402,66123858c478ba97b06a6f1a,StackSavvyInsight,95,AWS Lambda,good,Full Stack
1403,66123858c478ba97b06a6f1a,DataPulse,78,AWS Lambda,good,Full Stack
1404,66123858c478ba97b06a6f1b,FullDataNexus,119,Snowflake,excellent,Full Stack
1405,66123858c478ba97b06a6f1b,InsightGenius,115,Snowflake,good,Full Stack
1406,66123858c478ba97b06a6f1c,AnalyzeWise,94,React,average,Full Stack
1407,66123858c478ba97b06a6f1c,InsightStreamX,86,Power BI,excellent,Full Stack
1408,66123858c478ba97b06a6f1d,DataSavvyStack,133,React,excellent,Data
1409,66123858c478ba97b06a6f1d,DataForge,118,Snowflake,average,Full Stack
1410,66123858c478ba97b06a6f1e,StackStream,141,Snowflake,excellent,Data
1411,66123858c478ba97b06a6f1e,AnalyzeByte,85,AWS Lambda,excellent,Full Stack
1412,66123858c478ba97b06a6f1f,AnalyzeWise,96,Power BI,excellent,Full Stack
1413,66123858c478ba97b06a6f1f,AnalyzeByte,76,Python,excellent,Full Stack
